Age,Gender,Family_Income,Study_Hours_per_Day,Attendance_Rate,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,CGPA,Semester,Department,Parental_Education,Dropout,Parental_Education_label,Department_label
24,0,31632.0,4.44,89.3,29.6,1,0,3.3,3.7,4,CS,Bachelor,0,1,2
20,0,25000.0,6.63,91.0,35.0,1,0,5.3,3.55,1,Business,PhD,0,3,3
21,0,25000.0,5.91,77.3,27.9,1,1,3.3,4.0,2,Arts,Master,0,2,0
21,0,56645.0,4.31,80.2,25.6,1,1,6.1,0.51,3,Business,PhD,1,3,3
20,1,25000.0,1.76,75.8,53.1,0,0,6.3,3.21,2,Arts,Master,1,2,0
22,0,42342.0,6.43,84.5,12.4,0,0,7.6,3.19,2,Science,High School,0,0,4
22,1,29219.0,4.02,70.1,30.6,1,0,5.5,2.69,2,Science,High School,0,0,4
17,1,105918.0,4.81,83.6,15.6,1,0,7.4,0.06,3,Engineering,Master,0,2,1
23,0,54078.0,4.61,75.9,45.1,1,1,8.4,1.6,2,Engineering,High School,1,0,1
17,0,25000.0,3.85,93.0,29.3,1,1,5.6,2.56,1,Science,Master,0,2,4
23,1,25000.0,3.38,77.3,24.4,0,1,9.5,1.26,1,Business,Bachelor,1,1,3
23,0,73250.0,3.55,86.4,8.0,1,0,8.1,0.7,2,CS,Bachelor,1,1,2
18,1,25000.0,0.52,88.3,48.9,0,0,4.6,0.35,1,Arts,Master,1,2,0
20,0,33340.0,2.48,68.3,14.1,0,0,10.0,0.95,1,Arts,High School,1,0,0
18,1,27483.0,3.36,84.7,35.8,0,0,5.4,0.14,1,CS,Master,1,2,2
20,0,25000.0,4.07,92.0,41.2,1,1,8.0,2.25,3,Business,High School,0,0,3
20,0,36758.0,4.77,81.9,56.1,1,0,6.6,2.9,4,Arts,Bachelor,0,1,0
22,1,33314.0,3.25,89.2,23.4,1,0,6.0,1.78,2,Science,Bachelor,0,1,4
23,0,39122.0,4.89,76.6,19.7,1,0,7.9,1.77,2,Science,High School,0,0,4
24,0,32318.0,3.7,90.4,24.9,1,1,5.8,0.06,4,CS,Master,1,2,2
19,0,38201.0,3.53,72.9,22.9,0,1,5.4,2.99,4,Engineering,PhD,0,3,1
20,0,31446.0,4.07,81.8,7.4,1,0,5.4,2.32,1,Arts,Bachelor,0,1,0
17,1,25000.0,4.95,91.9,49.6,1,0,3.4,3.99,3,Engineering,Bachelor,0,1,1
19,1,29804.0,3.7,91.4,25.0,1,0,7.4,2.58,3,Arts,Bachelor,0,1,0
23,1,25000.0,4.47,71.6,28.1,1,0,4.3,2.18,3,Arts,Master,0,2,0
24,1,25000.0,4.97,80.3,37.5,1,1,5.9,2.62,3,Engineering,High School,0,0,1
18,0,25000.0,4.71,77.2,46.6,0,1,5.5,3.99,2,Science,Bachelor,0,1,4
19,0,27677.0,3.13,91.4,16.1,1,1,6.6,2.89,2,CS,High School,0,0,2
20,1,30368.0,3.38,81.4,34.3,0,1,5.5,2.53,3,CS,Bachelor,0,1,2
21,1,51525.0,4.76,83.2,15.4,1,1,5.0,1.75,2,CS,Bachelor,0,1,2
19,0,25000.0,3.82,85.9,34.0,1,1,6.2,2.91,2,Arts,Master,0,2,0
21,0,33460.0,2.99,72.3,33.5,0,1,6.1,0.53,4,Arts,High School,0,0,0
20,0,31915.0,4.06,84.4,24.3,1,1,3.6,2.73,2,Business,High School,0,0,3
21,1,25000.0,5.01,73.9,32.8,1,1,5.3,0.72,2,Arts,Bachelor,0,1,0
22,1,31078.0,5.19,78.1,33.0,0,0,7.8,2.61,3,Business,High School,0,0,3
21,0,54265.0,5.33,78.5,29.0,1,0,9.9,3.05,2,Arts,High School,0,0,0
20,1,33253.0,4.04,85.9,27.5,1,1,2.4,2.71,1,Engineering,High School,0,0,1
20,0,34062.0,4.5,75.7,13.6,1,1,7.0,1.37,2,CS,High School,1,0,2
20,0,25000.0,5.44,78.2,16.9,1,0,5.7,2.0,4,Business,High School,0,0,3
20,1,96888.0,3.17,84.6,22.6,1,0,4.4,2.39,2,CS,High School,0,0,2
20,0,25000.0,5.27,93.1,17.9,1,1,4.7,4.0,1,CS,High School,0,0,2
24,0,25000.0,4.91,85.5,23.1,1,1,3.8,3.36,4,CS,Bachelor,0,1,2
22,1,49817.0,4.91,91.0,29.1,0,0,3.0,2.56,4,Arts,Bachelor,0,1,0
20,1,27753.0,1.8,65.0,31.1,0,1,6.2,0.58,2,Science,Bachelor,1,1,4
22,1,25000.0,3.29,93.5,36.7,0,0,8.7,1.87,2,Arts,Master,1,2,0
20,0,25000.0,3.2,75.1,31.9,1,0,6.1,0.49,2,CS,High School,0,0,2
23,0,91403.0,5.85,77.1,31.4,0,0,5.8,4.0,4,Science,Bachelor,0,1,4
21,1,36782.0,2.85,97.5,36.4,0,0,4.4,2.59,1,CS,Bachelor,0,1,2
20,1,41351.0,2.61,83.4,19.0,1,1,3.8,3.76,3,Arts,High School,0,0,0
22,1,32780.0,2.42,76.0,20.0,1,0,5.5,0.86,2,Engineering,Bachelor,0,1,1
17,0,34962.0,3.51,77.1,25.5,1,1,3.6,2.39,4,Science,High School,0,0,4
18,0,68815.0,4.52,70.9,21.6,0,0,7.5,0.76,3,Science,Bachelor,1,1,4
18,1,25578.0,6.39,82.1,9.0,0,1,4.5,3.48,2,CS,Bachelor,1,1,2
21,1,25000.0,3.5,79.3,36.9,0,1,4.0,2.78,2,Arts,High School,0,0,0
24,0,50053.0,3.01,87.4,18.0,1,0,9.6,2.65,2,CS,Bachelor,0,1,2
25,0,40055.0,6.03,95.8,51.7,1,0,7.8,3.15,1,Engineering,PhD,0,3,1
22,0,31723.0,6.23,72.0,32.0,1,1,3.3,3.39,1,Engineering,Bachelor,0,1,1
22,0,39437.0,1.71,86.8,12.0,0,0,3.9,3.66,4,Engineering,Bachelor,0,1,1
17,0,25000.0,3.33,69.7,38.0,1,0,5.1,0.16,2,Arts,Bachelor,1,1,0
19,0,30104.0,4.28,85.5,30.4,0,0,5.2,1.2,4,Engineering,Bachelor,1,1,1
19,1,27474.0,4.24,72.6,33.5,0,0,4.7,1.06,3,Business,Bachelor,1,1,3
19,0,25000.0,6.88,71.2,24.0,1,0,7.9,2.47,1,Arts,Master,0,2,0
20,1,60688.0,3.28,100.0,18.8,0,0,5.9,0.37,1,Arts,High School,1,0,0
20,0,25000.0,2.51,99.2,12.5,1,0,5.4,1.36,2,CS,Bachelor,0,1,2
17,1,122581.0,2.99,76.3,14.6,0,0,4.4,4.0,3,Science,Bachelor,0,1,4
22,0,50333.0,5.42,97.2,13.6,0,0,3.6,3.84,3,Arts,Bachelor,0,1,0
18,1,25000.0,3.98,81.7,25.7,1,1,4.4,2.62,4,CS,PhD,0,3,2
21,1,25991.0,6.08,71.0,29.4,0,0,3.9,4.0,1,Business,High School,0,0,3
25,1,26873.0,4.84,87.2,11.4,0,1,3.2,2.84,2,Business,Master,0,2,3
19,1,37614.0,3.12,89.6,40.8,1,0,7.4,0.96,1,Arts,Master,0,2,0
17,0,25000.0,5.12,88.0,31.7,0,0,7.2,1.24,1,Arts,Master,0,2,0
20,1,30309.0,5.56,68.5,59.1,1,0,4.8,2.17,4,Science,High School,0,0,4
23,1,27649.0,5.9,72.9,25.1,1,0,7.9,0.71,3,Business,Master,0,2,3
25,1,25000.0,2.18,89.5,56.8,1,1,6.6,3.32,1,Arts,Master,0,2,0
18,0,25000.0,4.36,72.8,39.0,0,0,3.6,3.65,2,Arts,Bachelor,0,1,0
22,1,51600.0,2.55,90.1,6.5,1,0,2.9,2.16,4,Arts,Bachelor,0,1,0
20,0,25000.0,3.62,79.1,15.7,1,0,6.1,0.77,2,Arts,Bachelor,1,1,0
20,0,39606.0,3.7,68.8,33.8,0,0,6.4,0.59,1,Science,Master,0,2,4
26,0,47978.0,4.37,71.4,9.0,0,0,3.2,2.84,1,Arts,Bachelor,0,1,0
17,0,26078.0,4.62,85.6,19.2,1,0,4.6,3.17,1,Arts,High School,0,0,0
21,1,30682.0,3.22,86.0,10.9,1,1,7.0,3.52,2,Arts,High School,0,0,0
22,1,59760.0,5.58,94.5,55.7,1,1,8.3,1.49,4,Engineering,High School,1,0,1
23,1,25000.0,5.73,82.2,43.2,0,1,5.7,2.46,4,Business,Bachelor,0,1,3
21,1,25000.0,4.24,80.4,25.9,1,0,5.6,1.95,3,Engineering,High School,0,0,1
21,1,25000.0,6.24,96.4,48.1,0,1,4.7,2.06,2,CS,Bachelor,0,1,2
20,1,59826.0,3.9,75.3,45.1,1,0,8.2,2.57,1,Arts,Bachelor,0,1,0
21,0,64562.0,1.59,79.7,45.7,0,0,6.5,0.23,3,CS,Bachelor,1,1,2
20,1,25000.0,2.8,85.8,23.3,1,1,4.0,1.57,1,CS,High School,1,0,2
22,1,54380.0,3.42,74.8,26.3,0,0,6.9,0.12,1,Engineering,Bachelor,1,1,1
20,1,48598.0,5.2,85.6,16.8,1,0,4.2,2.15,2,Science,Bachelor,0,1,4
21,1,75520.0,2.72,82.0,28.6,1,0,3.8,3.33,2,Business,Master,0,2,3
20,1,37461.0,3.92,91.1,20.2,0,1,4.7,0.9,4,CS,High School,1,0,2
23,0,28953.0,7.22,78.7,17.1,0,1,4.0,3.5,3,Business,Bachelor,0,1,3
20,0,59108.0,4.3,76.9,43.6,1,0,3.9,2.76,3,Arts,Bachelor,0,1,0
17,1,45222.0,6.09,97.4,38.1,0,1,3.0,3.47,3,Arts,Bachelor,0,1,0
23,0,114341.0,2.44,88.8,19.4,1,0,4.2,3.64,1,Arts,High School,0,0,0
19,1,52851.0,1.37,90.7,41.3,0,1,4.5,3.9,3,Business,High School,0,0,3
19,0,32602.0,1.91,88.7,33.7,1,0,3.1,3.91,4,CS,Bachelor,0,1,2
19,0,25000.0,5.41,76.6,26.2,0,0,6.5,0.55,2,Science,Master,1,2,4
24,1,25000.0,3.7,74.3,49.1,1,0,2.3,3.58,1,Business,High School,0,0,3
17,0,25000.0,3.57,74.4,33.7,0,1,4.8,1.83,4,Science,High School,0,0,4
27,1,26133.0,6.24,77.4,51.3,1,0,6.7,2.27,3,Business,Bachelor,0,1,3
23,0,51826.0,5.41,91.6,36.8,0,1,7.5,2.32,2,Science,High School,0,0,4
21,0,29667.0,4.61,81.8,37.8,1,1,4.5,1.32,3,Science,Bachelor,0,1,4
20,1,54887.0,5.56,89.5,17.1,0,1,7.3,1.99,2,Engineering,Bachelor,0,1,1
21,0,36408.0,3.8,88.6,23.3,0,0,4.8,2.14,1,Engineering,High School,1,0,1
22,1,25000.0,4.45,94.8,47.5,1,0,9.6,2.69,4,Engineering,Master,0,2,1
22,1,27677.5,3.73,73.4,43.9,0,0,5.5,3.36,2,Arts,PhD,0,3,0
22,0,39468.0,3.01,83.7,25.7,1,0,3.7,2.76,1,Business,Master,0,2,3
21,1,32323.0,3.65,71.6,13.8,1,0,5.8,0.05,4,Business,Bachelor,1,1,3
20,1,32546.0,3.97,97.5,49.9,1,1,3.2,2.03,1,Science,Bachelor,0,1,4
20,0,25000.0,5.28,90.5,42.8,0,0,4.2,4.0,4,Business,High School,0,0,3
20,0,25000.0,5.61,85.4,16.3,1,0,6.3,2.76,2,CS,High School,1,0,2
23,0,115275.0,7.72,83.7,16.3,0,0,5.8,3.27,1,CS,Bachelor,0,1,2
22,1,62136.0,6.99,67.8,52.0,1,0,5.4,2.34,4,Engineering,High School,0,0,1
17,1,25000.0,5.49,85.4,23.9,0,0,5.5,3.8,3,Engineering,High School,0,0,1
22,1,25000.0,2.07,77.8,24.1,0,0,1.1,2.41,3,CS,Bachelor,0,1,2
21,1,31123.0,5.86,68.9,21.8,0,0,5.8,3.0,4,Science,Bachelor,0,1,4
21,1,50822.0,6.46,78.1,34.3,1,0,4.4,3.87,1,Engineering,High School,0,0,1
20,1,25000.0,4.18,83.9,13.2,1,0,4.8,0.0,1,Science,High School,1,0,4
23,1,54885.0,1.8,85.0,32.9,0,0,2.6,2.37,3,CS,Bachelor,0,1,2
23,0,30816.0,4.27,72.6,13.1,1,1,6.7,2.28,4,Business,Bachelor,0,1,3
19,1,26961.0,5.16,71.1,13.2,0,1,6.5,2.87,2,Science,Bachelor,0,1,4
21,1,46801.0,4.32,79.6,13.6,1,0,3.4,1.16,4,Engineering,Bachelor,1,1,1
18,1,25000.0,3.47,86.6,14.1,1,1,5.8,1.8,4,Arts,High School,1,0,0
18,1,25034.0,3.9,75.7,38.7,1,0,8.5,0.81,1,CS,Bachelor,1,1,2
19,0,44449.0,5.68,78.4,38.7,0,0,5.8,1.8,3,Arts,Bachelor,1,1,0
22,1,29178.0,4.62,83.5,28.0,1,0,1.9,4.0,1,CS,Master,0,2,2
23,0,93458.0,5.92,75.4,22.4,1,1,4.5,3.66,2,Business,High School,0,0,3
22,1,45085.0,5.42,65.9,46.6,0,1,5.7,2.16,4,Engineering,Master,1,2,1
22,0,43360.0,3.75,84.5,38.3,0,1,9.3,1.53,4,Arts,Bachelor,1,1,0
22,1,28862.0,5.09,68.0,15.9,1,1,3.3,3.91,2,Science,High School,0,0,4
19,1,50254.0,5.95,84.6,34.2,1,0,5.2,3.18,1,CS,Bachelor,0,1,2
22,1,25000.0,4.2,80.2,33.6,1,1,3.6,2.3,4,Arts,High School,1,0,0
22,0,35222.0,4.87,80.2,38.6,0,0,7.1,1.52,3,Engineering,Bachelor,1,1,1
22,1,25000.0,2.02,73.2,63.0,0,0,4.8,0.19,1,Engineering,Master,1,2,1
23,1,55474.0,3.43,79.3,20.2,1,1,1.0,3.99,2,CS,Master,0,2,2
22,1,35396.0,3.81,75.0,36.7,1,1,4.8,2.33,4,Business,High School,0,0,3
21,0,97685.0,2.67,100.0,48.0,1,0,5.3,2.52,1,Science,High School,0,0,4
23,1,124914.0,4.17,75.6,50.6,1,0,6.2,3.53,3,Science,High School,0,0,4
20,0,47004.0,6.21,90.3,32.2,1,0,5.8,1.76,2,Engineering,Bachelor,0,1,1
19,1,30979.0,4.4,77.5,14.3,0,0,6.7,2.98,3,CS,Master,0,2,2
20,0,25000.0,5.74,83.9,8.5,0,0,5.3,3.16,1,Engineering,Master,0,2,1
19,1,51167.0,4.92,82.1,39.9,1,1,5.7,2.73,4,Arts,Bachelor,0,1,0
19,1,33731.0,6.24,80.7,34.1,0,1,5.5,2.95,4,Arts,Bachelor,0,1,0
20,0,41061.0,3.92,80.4,31.5,1,0,4.8,3.41,3,Arts,Bachelor,0,1,0
19,0,83941.0,3.13,84.0,33.4,1,0,6.5,2.86,4,CS,Bachelor,0,1,2
20,1,25000.0,5.02,93.0,41.7,1,0,7.0,3.13,3,Arts,High School,1,0,0
17,0,25000.0,1.96,73.0,36.6,0,0,5.4,1.1,3,CS,High School,1,0,2
21,1,25800.0,4.78,67.9,34.6,1,1,4.6,3.67,4,Arts,Bachelor,0,1,0
21,0,48665.0,1.13,75.4,22.9,1,1,3.6,1.87,4,Arts,Master,0,2,0
19,0,41478.0,2.87,83.0,42.5,1,1,6.1,2.42,1,CS,Master,0,2,2
22,0,25000.0,4.46,79.6,23.1,0,1,3.7,3.73,1,CS,Bachelor,0,1,2
23,1,46814.0,2.34,94.3,41.6,1,0,5.8,3.69,4,CS,Bachelor,0,1,2
17,0,25000.0,3.47,93.4,25.3,1,1,5.7,0.72,2,CS,High School,0,0,2
19,1,25000.0,2.29,78.4,37.1,0,0,7.4,1.62,1,CS,Bachelor,1,1,2
19,1,27743.0,4.92,94.4,51.2,0,0,8.0,2.6,2,CS,Master,0,2,2
18,0,25000.0,5.48,85.4,37.9,1,0,1.0,3.91,4,Science,Bachelor,0,1,4
22,1,50712.0,4.0,76.2,47.0,0,1,5.1,3.08,3,Business,Bachelor,0,1,3
20,0,35307.0,6.86,81.0,25.5,0,0,1.7,3.42,1,Arts,Master,0,2,0
20,1,85762.0,3.7,80.5,31.2,0,0,7.6,2.29,4,Engineering,Bachelor,0,1,1
17,0,25634.0,2.27,76.1,25.7,1,1,5.5,2.2,4,CS,High School,1,0,2
22,0,30604.5,3.86,76.9,10.1,0,0,5.5,2.06,2,Business,Bachelor,0,1,3
18,1,61465.0,3.81,85.6,42.8,0,1,6.0,2.94,4,CS,Bachelor,0,1,2
21,1,29803.0,4.4,63.8,36.8,0,0,5.5,2.27,2,Engineering,Master,0,2,1
21,0,72868.0,7.25,79.7,36.0,1,1,3.8,4.0,3,Arts,Bachelor,0,1,0
24,1,41130.0,2.61,80.3,44.8,1,0,5.3,1.9,1,Engineering,High School,0,0,1
18,0,25000.0,3.18,80.7,16.4,1,0,6.5,0.37,4,Arts,High School,1,0,0
17,1,60267.0,4.62,89.4,13.5,1,0,5.6,3.43,2,Engineering,High School,0,0,1
21,1,29219.0,3.965,75.4,44.9,1,0,5.5,2.76,4,Science,High School,1,0,4
25,0,52617.0,3.22,83.8,29.2,1,0,4.9,1.53,1,Science,Bachelor,0,1,4
23,0,25000.0,3.94,69.9,32.6,1,1,7.5,1.89,3,Business,Bachelor,0,1,3
21,0,25000.0,2.53,77.8,12.4,0,0,5.8,2.31,4,CS,Bachelor,0,1,2
19,0,29590.0,4.29,71.5,47.7,1,1,5.5,2.28,3,Science,Bachelor,0,1,4
22,0,25000.0,2.56,94.9,38.1,0,0,6.0,2.57,4,CS,PhD,0,3,2
18,1,84555.0,5.36,83.1,23.1,1,0,4.8,3.49,3,Business,High School,0,0,3
22,1,29523.0,4.96,78.6,55.0,1,1,4.9,1.54,4,Arts,Bachelor,0,1,0
22,0,29087.0,3.93,68.1,13.6,1,1,6.4,1.36,2,Engineering,Bachelor,1,1,1
23,1,41407.0,4.02,71.3,26.0,1,0,6.9,0.56,4,Arts,Master,1,2,0
27,1,41839.0,4.29,88.8,41.8,1,1,7.1,2.84,4,Arts,Master,0,2,0
21,1,25000.0,3.41,84.8,43.8,1,1,5.1,2.07,2,CS,Master,0,2,2
19,0,25000.0,1.8,70.5,12.1,1,0,5.7,1.71,2,Arts,Master,0,2,0
20,1,25000.0,3.56,70.5,26.6,0,1,4.4,3.09,2,Science,High School,0,0,4
17,0,37805.0,4.63,96.8,38.9,0,1,6.9,3.82,3,Science,High School,0,0,4
19,0,25001.0,5.24,92.8,47.7,0,0,3.8,2.16,3,Arts,High School,0,0,0
20,0,30008.0,4.09,84.4,46.7,0,1,5.9,3.45,3,Science,High School,0,0,4
19,0,25000.0,3.22,82.9,38.4,1,0,7.1,2.51,4,Engineering,PhD,0,3,1
21,0,25000.0,4.73,80.7,31.1,1,0,5.7,2.83,4,Science,Bachelor,0,1,4
19,1,58051.0,4.23,71.9,27.8,0,0,6.0,1.68,2,CS,High School,1,0,2
23,0,30885.0,4.07,88.9,36.0,0,1,5.5,1.51,4,Arts,High School,0,0,0
21,1,45767.0,1.66,80.4,47.2,1,0,2.2,1.71,4,Business,PhD,1,3,3
21,0,25000.0,3.3,87.8,27.4,1,1,4.3,2.4,2,Science,High School,0,0,4
20,1,63300.0,5.98,78.8,26.7,1,0,5.6,2.25,2,Science,Bachelor,0,1,4
21,1,45908.0,4.72,84.9,43.7,1,1,4.3,2.35,2,Science,Master,0,2,4
22,0,27714.0,5.93,78.2,42.7,1,0,6.4,1.95,3,Engineering,PhD,0,3,1
19,0,25000.0,3.96,82.6,24.0,0,1,2.9,3.79,1,Business,High School,0,0,3
19,1,52689.0,3.95,88.4,14.2,0,0,2.0,4.0,1,Science,Bachelor,0,1,4
20,0,25000.0,0.5,77.7,9.4,1,1,6.8,0.56,2,Science,Bachelor,1,1,4
18,0,36596.0,1.51,98.2,31.6,0,0,4.9,0.43,1,Engineering,Bachelor,0,1,1
19,0,30978.0,4.6,77.4,16.7,0,1,6.1,0.0,3,Engineering,Bachelor,1,1,1
20,1,74835.0,4.25,83.1,40.8,0,0,4.6,2.77,3,Science,Bachelor,0,1,4
22,1,27578.0,1.05,93.1,9.4,1,0,6.5,3.78,4,Science,Bachelor,0,1,4
21,1,29464.0,4.17,93.6,49.4,0,1,7.9,1.9,2,Science,High School,0,0,4
21,1,76663.0,5.31,85.7,26.0,1,1,8.1,2.78,4,Science,Bachelor,0,1,4
22,1,25000.0,4.41,84.2,20.4,1,1,4.3,2.6,3,Business,PhD,0,3,3
20,1,48465.0,3.31,82.6,23.5,1,0,4.7,2.68,2,Arts,High School,0,0,0
21,1,26392.0,0.76,92.9,19.6,0,1,5.8,2.33,3,Arts,Master,0,2,0
20,0,25000.0,4.53,89.7,48.2,1,0,8.9,1.47,1,CS,High School,0,0,2
21,0,29753.0,2.84,90.7,38.1,1,1,3.4,3.38,4,Engineering,High School,0,0,1
19,1,45027.0,4.66,95.1,31.2,0,0,3.4,3.76,1,Arts,Bachelor,0,1,0
17,1,66985.0,4.91,85.7,15.6,0,0,7.1,1.52,1,Science,Master,0,2,4
20,0,30258.0,4.11,78.7,29.3,1,0,5.5,4.0,4,Science,PhD,0,3,4
24,0,25000.0,4.5,84.8,20.8,1,0,6.7,1.25,1,Business,High School,0,0,3
23,1,25000.0,3.55,82.4,5.0,0,0,4.4,2.76,2,Engineering,High School,0,0,1
23,1,25000.0,4.76,80.5,21.7,1,1,6.1,3.04,4,Arts,Master,0,2,0
23,0,25000.0,2.68,78.8,37.3,1,0,4.6,1.75,3,Business,Bachelor,1,1,3
21,1,26097.0,5.72,86.4,24.9,0,0,3.7,3.96,4,Business,Master,0,2,3
21,1,25000.0,3.11,87.1,28.3,0,0,5.8,2.48,1,Engineering,High School,0,0,1
19,1,46004.0,6.36,76.4,42.5,1,0,3.3,3.37,3,Science,High School,0,0,4
20,0,25000.0,3.68,84.5,40.3,0,1,6.3,3.79,1,Science,High School,0,0,4
22,0,25000.0,4.64,95.0,53.5,1,0,5.1,2.79,2,Engineering,High School,1,0,1
23,0,25000.0,4.16,76.0,5.0,1,0,3.1,4.0,1,Business,Bachelor,0,1,3
20,0,60614.0,1.66,93.0,19.9,0,1,6.0,1.68,2,Science,High School,1,0,4
20,1,25000.0,4.7,75.0,40.9,0,0,6.0,2.16,4,Engineering,Bachelor,0,1,1
21,0,34064.0,3.0,84.9,35.2,0,1,1.3,3.94,3,Science,Bachelor,0,1,4
22,1,27533.0,3.84,67.8,31.2,0,0,5.4,2.09,1,Business,High School,0,0,3
17,0,55594.0,4.06,87.1,22.7,1,0,5.5,1.27,4,Science,Bachelor,0,1,4
17,0,42510.0,2.66,80.2,32.7,1,0,5.7,1.72,2,Arts,High School,0,0,0
19,1,31976.0,3.21,68.0,32.0,1,0,2.2,2.53,3,CS,Master,0,2,2
18,1,25000.0,5.63,78.2,7.8,1,1,6.1,3.75,2,Engineering,High School,0,0,1
19,0,25000.0,2.29,96.1,32.6,1,0,6.4,3.8,1,Arts,Bachelor,0,1,0
20,1,34484.0,4.77,86.6,23.8,1,0,3.8,2.82,2,Engineering,High School,0,0,1
20,1,40876.0,3.51,82.9,40.1,1,0,3.0,3.07,1,Science,Bachelor,0,1,4
24,1,25000.0,5.3,86.2,34.1,1,1,3.7,1.87,4,CS,Bachelor,0,1,2
21,1,25000.0,4.92,90.1,53.5,0,0,5.7,2.77,4,Business,High School,1,0,3
21,0,34593.0,3.1,94.2,30.0,1,1,3.3,3.44,4,Business,Bachelor,0,1,3
22,1,36442.0,4.89,79.7,16.9,1,1,3.1,3.63,2,Engineering,Master,0,2,1
18,1,25000.0,3.26,86.7,5.0,1,0,9.3,2.25,2,Science,Bachelor,0,1,4
23,0,25000.0,6.22,85.8,18.7,1,0,5.5,2.47,2,Business,Bachelor,0,1,3
20,0,25000.0,4.16,82.9,34.5,0,0,4.9,1.28,2,CS,Master,0,2,2
22,1,67939.0,3.56,80.5,37.6,0,0,4.3,3.97,3,CS,High School,0,0,2
18,0,25000.0,3.45,94.8,22.7,0,0,4.7,1.21,1,Arts,Master,1,2,0
17,0,41165.0,3.54,84.1,24.8,0,1,8.7,2.18,2,Business,Master,0,2,3
22,1,29115.0,3.62,72.3,30.8,1,1,7.0,2.32,4,Science,Master,1,2,4
21,0,64457.0,4.93,58.8,34.6,1,0,9.8,0.89,4,CS,High School,1,0,2
19,0,25000.0,3.35,89.6,42.2,0,1,6.2,3.46,1,Business,Master,0,2,3
19,1,30846.0,2.91,78.6,22.9,0,0,3.8,2.4,3,Arts,Bachelor,0,1,0
23,1,25000.0,5.4,80.8,21.1,1,1,6.0,1.88,4,Arts,High School,0,0,0
18,0,25000.0,5.77,85.3,54.3,0,1,6.5,2.45,2,Business,Bachelor,0,1,3
24,1,42523.0,2.99,100.0,51.4,1,0,6.6,1.97,1,Engineering,Bachelor,0,1,1
19,1,25000.0,3.62,92.8,23.6,0,0,4.7,2.67,2,Business,Master,0,2,3
22,1,25928.0,5.62,80.2,43.7,1,1,8.7,0.99,2,CS,Bachelor,0,1,2
20,0,54545.0,4.6,87.8,56.5,0,1,3.2,3.88,2,Business,High School,0,0,3
22,0,46537.0,6.08,77.2,45.8,1,0,6.1,3.66,2,Business,Bachelor,0,1,3
19,0,25000.0,4.91,88.2,20.8,1,0,5.0,1.05,1,CS,High School,0,0,2
20,1,25000.0,4.63,75.4,31.3,1,0,4.1,2.18,3,Arts,Master,1,2,0
21,1,40364.0,3.53,83.5,9.0,0,1,5.9,2.45,4,Science,Master,0,2,4
18,1,66526.0,2.73,83.7,18.4,1,0,7.8,1.57,1,CS,High School,0,0,2
22,1,25000.0,2.43,73.6,29.8,1,1,6.2,0.0,3,Arts,Master,1,2,0
19,1,25000.0,3.96,77.3,32.6,1,1,6.0,3.18,2,Business,Master,0,2,3
20,0,25000.0,5.83,64.6,21.7,1,1,1.9,4.0,4,Science,Bachelor,0,1,4
18,1,41897.0,2.64,79.0,5.0,1,1,7.2,0.51,4,Arts,Master,1,2,0
17,1,62138.0,3.84,90.9,32.3,1,0,4.8,4.0,3,Science,Bachelor,0,1,4
20,1,25000.0,1.84,98.0,38.7,0,0,6.5,0.34,1,Business,Bachelor,0,1,3
26,0,25000.0,5.8,93.9,39.2,1,0,7.2,3.08,3,Business,Bachelor,0,1,3
22,1,121055.0,2.95,78.9,27.5,1,0,5.8,1.53,2,Business,Bachelor,0,1,3
21,0,26732.0,6.95,81.9,28.4,1,1,1.9,2.7,1,CS,High School,0,0,2
20,0,34604.0,4.6,81.4,33.0,1,1,8.0,0.45,3,Business,Bachelor,0,1,3
21,1,30885.0,4.275,80.3,34.9,0,1,5.5,2.57,3,CS,High School,1,0,2
22,1,39894.0,1.74,89.8,28.9,1,0,7.0,1.72,3,Engineering,Master,0,2,1
18,0,52894.0,0.78,77.6,5.0,1,0,4.2,2.55,4,CS,High School,0,0,2
23,1,35592.0,3.5,93.6,46.8,0,0,7.7,2.72,3,Science,Bachelor,0,1,4
22,0,84501.0,4.05,83.1,24.4,1,0,5.0,0.73,4,Engineering,High School,1,0,1
22,0,25000.0,4.81,72.7,15.3,0,1,5.4,2.77,2,Engineering,Master,0,2,1
22,0,25394.0,6.0,81.2,25.3,1,1,7.7,3.27,1,Business,Bachelor,1,1,3
21,1,34161.0,3.6,85.8,31.3,1,0,6.7,1.01,3,Science,Bachelor,1,1,4
22,1,39300.0,3.45,89.8,22.7,1,0,1.3,3.39,2,Arts,Master,0,2,0
22,1,34090.0,3.7,88.0,23.5,1,1,5.9,3.68,4,Engineering,Bachelor,0,1,1
20,1,25000.0,4.48,79.5,26.1,0,1,7.6,1.78,1,Science,High School,0,0,4
19,0,35865.0,2.38,77.9,34.3,1,0,3.0,2.39,2,Arts,Bachelor,0,1,0
21,0,25000.0,1.66,95.8,20.4,1,1,7.3,2.58,2,Arts,High School,0,0,0
24,1,25000.0,4.42,82.2,34.0,1,0,2.5,1.03,4,Arts,Master,1,2,0
18,0,30318.0,2.24,72.9,13.4,1,0,5.1,1.94,1,CS,Bachelor,1,1,2
17,1,25000.0,5.49,77.3,54.1,1,0,6.5,2.38,1,Business,Bachelor,0,1,3
